sample_idx,is_outlier,iforest_score
566,0,0.1162982253075186
567,0,0.12184127045655307
568,0,0.17263801128870238
569,0,0.1782936932521535
570,0,0.0065233675789965195
571,0,0.0006492121520058625
572,0,0.17845944307204187
573,0,0.15694897893444137
574,0,0.18089206167255073
575,0,0.15904185355156386
576,0,0.17817736475827362
577,0,0.08646594881259684
578,0,0.15393518646737442
579,0,0.14938670060120735
580,0,0.013108880373399967
581,0,0.1734818398317064
582,0,0.1729466007469862
583,0,0.14956579323756541
584,0,0.16167485790177355
585,0,0.17161049811725143
586,0,0.17445086753241734
587,0,0.1668706416628849
588,0,0.16768309834475165
589,0,0.15180511292202686
590,0,0.04993390927744035
591,0,0.15302845660128223
592,0,0.15019131459647728
593,0,0.1669996326096716
594,0,0.1642483980483897
595,0,0.16902540103658875
596,0,0.16101157501457297
597,0,0.1730919659929267
598,0,0.17363283846034067
599,0,0.1457007830984267
600,0,0.18244579869736305
601,0,0.1481085548529844
602,0,0.17249208920139475
603,0,0.14048666448776687
604,0,0.17641415819196682
605,0,0.11421635526300739
606,0,0.10305777566746643
607,0,0.021402723228431397
608,0,0.03627477967431003
609,0,0.17618457672073556
610,0,0.15342880651420543
611,0,0.1266052735395558
612,0,0.01593263508203363
613,0,0.17691200067145668
614,0,0.17629535100247878
615,0,0.1725896624992022
616,0,0.17702667189764548
617,0,0.17015597085119294
618,0,0.15853164347038018
619,0,0.16408023423148488
620,0,0.15300601110692713
621,0,0.15846860999833312
622,1,-0.014294439233740963
623,0,0.17330707960553143
624,0,0.1673832295522128
625,1,-0.005987247844406629
626,0,0.15283472437479678
627,0,0.17681571915488753
628,0,0.18286691612440115
629,0,0.1722313908721132
630,0,0.1774555349437964
631,0,0.10522758102729585
632,1,-0.02775970652112214
633,0,0.11386934144414457
634,0,0.09404284764077808
635,0,0.17136849967179202
636,0,0.1421368856686187
637,0,0.11120297833887105
638,0,0.1720496471204379
639,0,0.1598106256979186
640,0,0.16489160944066544
641,0,0.17732890667414392
642,0,0.17938725865228833
643,0,0.17145523593296602
644,0,0.1713651069009467
645,0,0.0035327288261538525
646,0,0.17431056738607908
647,0,0.15702964215713444
648,0,0.15081556711733063
649,0,0.1614259779678618
650,0,0.1700909762815797
651,0,0.17323901084766385
652,0,0.15289394454060312
653,0,0.10436026607943977
654,1,-0.015112500924644334
655,0,0.08790008629782115
656,0,0.17476486421540627
657,0,0.1691623464482931
658,0,0.17390117933641347
659,0,0.1682286047067102
660,0,0.13607369214728737
661,0,0.18224022659110228
662,0,0.12777482728268258
663,0,0.17889252316899978
664,0,0.1721377765438042
665,0,0.17824224714500292
666,0,0.01211738111570515
667,0,0.15473354051706378
668,0,0.16428481353162955
669,0,0.14757799593471332
670,0,0.11664679707328524
671,0,0.16962411390152826
672,0,0.1754883475501801
673,0,0.08651815076405739
674,0,0.15903066028249363
675,0,0.12419017183193698
676,0,0.16031296033099302
677,0,0.16705724975210906
678,0,0.17358974137033506
679,0,0.1590682532625589
680,0,0.170071936671972
681,0,0.1638420268956195
682,0,0.17931167182981722
683,1,-0.01589538646230082
684,0,0.17674607298172484
685,0,0.1529946918431065
686,0,0.17609883925358039
687,0,0.17887925749377281
688,0,0.16916038183303744
689,0,0.1669982571539818
690,0,0.10718443091712954
691,0,0.09653943671408854
692,0,0.16933638446652793
693,0,0.040735976821859365
694,0,0.17220553803294542
695,0,0.13694207347238402
696,0,0.11148841077387456
697,0,0.139719584764864
698,1,-0.010789004390206802
699,0,0.1584031582300866
700,1,-0.010321473281582727
701,0,0.12185696557789505
702,0,0.14326482897363868
703,0,0.1685908046385094
704,0,0.14352818337479306
705,0,0.13155250277706
706,0,0.13482110951486304
707,0,0.1785918545248013
708,0,0.16818763273640713
709,0,0.11397941827086655
710,0,0.004826397963513918
711,0,0.17273204091623928
712,0,0.16173395803512386
713,0,0.16938150145763475
714,0,0.0605936794225822
715,0,0.12956017173846923
716,0,0.009372676677986913
717,0,0.1701310603226106
718,0,0.07539660786646785
719,0,0.08644899429605934
